samplenr	I	II	III	aVR	aVL	aVF	V1	V2	V3	V4	V5	V6	measurement
134	-20	80	100	-40	-60	80	40	-40	120	20	20	80
135	0	100	100	-40	-60	80	40	-40	120	20	20	80
136	20	100	100	-40	-60	80	20	-40	120	20	20	80
137	0	100	100	-40	-60	80	0	-40	120	20	20	80
138	0	100	100	-60	-60	80	0	-20	140	40	20	100
139	20	120	100	-80	-40	100	0	-20	160	60	20	100
140	20	120	100	-80	-40	120	0	-40	140	40	20	100
141	20	120	100	-80	-40	100	0	-40	120	20	20	100
142	20	120	100	-80	-40	100	0	-40	140	20	20	100
143	20	120	100	-60	-40	120	0	-40	140	20	20	100
144	20	100	80	-60	-40	100	-20	-60	120	20	20	100
145	0	80	80	-40	-40	80	-20	-80	100	0	0	80
146	-20	80	80	-40	-40	80	-20	-80	100	0	0	80
147	20	100	100	-60	-40	100	-20	-60	100	20	20	80
148	20	100	80	-60	-40	80	-20	-80	100	20	20	80
149	20	80	60	-60	-40	80	-20	-100	80	0	0	80
150	0	60	80	-40	-40	80	-20	-120	60	-20	-20	80
151	-20	60	80	-20	-40	80	-20	-100	60	-20	-20	80
152	0	60	60	-20	-40	60	-20	-100	60	-20	-20	60
153	0	60	60	-20	-40	60	-20	-100	60	-20	-20	60
154	0	80	60	-40	-40	60	-40	-100	60	-20	-20	60
155	0	80	60	-40	-40	60	-40	-120	60	-20	-20	60
156	-20	60	60	-20	-40	60	-40	-140	40	-40	-20	60
157	-40	60	80	0	-40	60	-40	-140	40	-40	-20	60
158	-20	60	80	-20	-40	60	-40	-140	40	-40	-20	60
159	-20	60	80	-20	-40	60	-40	-140	40	-40	-20	60
160	-40	60	100	0	-80	80	-40	-160	40	-40	-20	60
161	-40	60	80	0	-60	80	-40	-160	40	-40	-20	60
162	-40	40	80	0	-60	80	-40	-160	40	-40	-20	60
163	-40	40	80	0	-80	80	-40	-160	40	-40	-20	60
164	-60	40	100	0	-100	80	-40	-160	40	-40	-40	60
165	-60	40	100	0	-80	60	-40	-160	40	-40	-40	60
166	-60	40	100	0	-80	80	-40	-160	40	-40	-40	60
167	-80	40	100	20	-80	80	-20	-160	40	-40	-40	60
168	-80	40	100	20	-80	80	-20	-160	40	-40	-40	60
169	-80	40	100	20	-80	80	-20	-160	40	-40	-40	60
170	-80	40	120	20	-100	80	-20	-180	40	-40	-40	40
171	-80	40	120	20	-100	80	-40	-180	40	-40	-40	40
172	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
173	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
174	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
175	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
176	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
177	-80	40	120	40	-100	60	-40	-180	20	-40	-40	40
178	-60	20	80	20	-80	60	-40	-200	20	-40	-60	40
179	-60	20	100	20	-80	60	-40	-180	40	-40	-60	40
180	-80	20	120	20	-80	60	-20	-160	40	-40	-60	40
181	-80	20	100	20	-80	60	-20	-160	40	-40	-60	40
182	-80	20	80	20	-80	60	-40	-160	20	-40	-60	40
183	-80	20	100	20	-80	60	-40	-160	20	-40	-60	40
184	-80	20	100	20	-80	60	-40	-160	20	-40	-60	40
185	-80	20	100	20	-80	60	-40	-160	20	-40	-60	40
186	-80	20	100	20	-100	60	-40	-180	20	-40	-60	40
187	-80	20	100	40	-100	60	-20	-180	20	-40	-60	40
188	-80	20	100	40	-100	60	-20	-180	20	-40	-60	40
189	-80	20	100	40	-100	60	-20	-160	20	-40	-60	40
190	-80	20	100	40	-100	60	-20	-160	20	-40	-60	40
191	-80	20	100	40	-100	60	-20	-180	20	-40	-60	40
192	-100	0	100	60	-100	60	-20	-160	20	-40	-60	40
193	-120	-20	100	60	-100	60	20	-160	20	-40	-60	40
194	-120	-20	100	60	-120	60	40	-160	20	-40	-60	40
195	-120	-20	100	60	-120	40	60	-160	40	-40	-60	40
196	-120	-20	100	60	-120	40	60	-140	60	-40	-60	20
197	-140	-20	120	80	-120	40	80	-120	60	-40	-80	0
198	-140	-40	100	100	-120	40	100	-100	60	-40	-100	-20
199	-140	-60	80	120	-120	20	80	-80	60	-40	-100	-20
200	-140	-60	100	100	-120	20	100	-20	100	-20	-80	-20
201	-140	-40	120	80	-120	40	120	80	160	20	-40	0
202	-100	0	120	60	-120	60	140	240	260	100	20	40
203	-40	60	100	-20	-80	80	160	400	360	180	80	80
204	60	120	40	-100	20	80	120	540	400	240	140	120
205	200	160	-60	-180	120	40	40	620	400	260	180	160
206	320	200	-140	-260	220	20	-40	680	380	260	180	180
207	460	240	-240	-340	340	0	-160	740	360	260	180	180
208	640	280	-360	-460	500	-40	-280	860	340	240	200	180
209	800	340	-460	-560	620	-60	-380	1000	360	260	220	200
210	940	400	-540	-660	740	-60	-480	1140	380	260	240	220
211	1080	440	-640	-760	860	-100	-540	1200	360	220	220	220
212	1140	420	-720	-780	920	-140	-560	1180	280	140	160	180
213	1140	400	-740	-780	940	-180	-560	1120	200	60	100	140
214	1140	380	-760	-760	960	-200	-540	1060	160	-20	40	100
215	1120	360	-760	-740	940	-220	-560	840	100	-60	-20	80
216	1020	340	-680	-680	860	-180	-640	500	-20	-100	-60	60
217	900	340	-560	-620	740	-120	-660	180	-100	-120	-60	80
218	720	340	-380	-520	540	-20	-680	-200	-160	-120	-40	120
219	540	340	-200	-420	360	80	-700	-540	-220	-120	-40	140
220	380	340	-20	-360	180	180	-720	-800	-240	-120	-20	180
221	260	340	100	-300	80	220	-740	-1020	-260	-120	0	200
222	160	320	160	-240	0	240	-740	-1140	-280	-120	20	200
223	80	300	220	-200	-80	260	-700	-1260	-300	-120	40	200
224	0	300	280	-160	-140	280	-640	-1320	-320	-120	40	200
225	-40	300	320	-120	-180	280	-580	-1260	-320	-100	40	200
226	-80	260	340	-80	-220	280	-500	-1180	-320	-100	20	200
227	-120	220	340	-60	-240	280	-440	-1100	-320	-120	-20	180
228	-140	200	340	-40	-240	280	-380	-1020	-320	-140	-40	160
229	-140	160	300	-20	-220	240	-320	-880	-300	-140	-60	140
230	-140	120	280	0	-200	220	-260	-780	-260	-140	-60	120
231	-140	80	240	20	-180	180	-220	-680	-220	-140	-60	100
232	-140	60	200	40	-160	140	-180	-560	-180	-140	-60	80
233	-140	40	180	40	-160	100	-140	-480	-160	-120	-80	60
234	-120	20	140	40	-140	80	-120	-420	-120	-120	-80	40
235	-100	40	120	40	-120	60	-80	-340	-80	-100	-60	40
236	-80	60	120	20	-120	80	-60	-280	-40	-80	-40	40
237	-80	60	120	20	-120	80	-40	-240	-20	-40	-40	40
238	-80	40	100	20	-100	80	-40	-220	-20	-40	-40	40
239	-60	40	100	20	-80	80	-40	-200	-20	-40	-40	40
240	-60	40	100	20	-80	80	-40	-180	-20	-40	-40	60
241	-60	40	100	20	-80	80	-40	-180	-20	-40	-40	60
242	-60	40	100	20	-80	80	-20	-160	0	-40	-40	60
243	-60	40	100	20	-80	80	-20	-140	20	-40	-40	60
244	-60	40	100	20	-80	60	-20	-140	20	-40	-40	60
245	-60	40	100	20	-80	40	-20	-140	20	-40	-40	60
246	-60	40	100	20	-80	40	-20	-140	20	-60	-40	40
247	-60	40	100	20	-80	40	-20	-140	20	-60	-40	40
248	-60	20	100	20	-80	40	-20	-120	20	-60	-40	40
249	-60	20	100	20	-80	60	-20	-100	40	-40	-40	40
250	-60	20	100	20	-80	60	-20	-100	40	-40	-40	40
251	-60	20	80	20	-80	60	-20	-100	40	-40	-40	40
252	-60	20	60	20	-80	40	-20	-100	40	-40	-40	40
253	-60	20	80	20	-80	40	-20	-100	40	-40	-40	40
254	-60	20	100	20	-80	60	0	-80	40	-40	-40	40
255	-60	20	80	20	-60	60	0	-80	40	-40	-40	40
256	-60	20	80	20	-60	60	0	-80	40	-40	-40	40
257	-60	20	80	20	-60	60	0	-80	40	-40	-40	40
258	-60	20	80	20	-60	60	0	-80	40	-40	-40	40
259	-40	40	80	0	-60	60	0	-60	40	-40	-40	40
260	-20	40	80	0	-60	60	0	-60	40	-40	-40	60
261	-40	20	80	20	-60	60	0	-60	40	-40	-40	60
262	-40	20	80	0	-60	60	-20	-60	40	-40	-40	60
263	-40	40	80	0	-60	60	-20	-40	40	-40	-40	60
264	-40	40	80	0	-60	60	0	-40	40	-40	-40	60
265	-40	40	80	20	-60	60	0	-40	40	-40	-40	60
266	-40	40	80	20	-60	60	0	-40	40	-20	-40	60
267	-40	40	80	20	-60	60	0	-40	60	0	-40	60
268	-40	40	60	0	-60	40	0	-40	60	-20	-40	60
269	-20	40	60	-20	-40	40	0	-20	60	-20	-20	60
270	-20	40	60	-20	-40	40	20	-20	60	-20	-20	60
271	-20	40	60	0	-40	40	0	-20	60	-20	-20	60
272	-20	40	60	0	-40	40	0	-20	60	-20	-20	60
273	-20	40	60	0	-40	60	0	0	60	-20	-20	60
274	-20	40	60	-20	-40	80	0	0	60	-20	-20	60
275	-20	40	60	-20	-40	80	0	0	60	-20	-20	60
276	-20	40	60	-20	-40	60	0	0	60	-20	-20	60
277	-20	40	60	-20	-40	60	0	0	60	-20	-20	60
278	-20	40	60	-20	-40	60	0	0	60	-20	-20	60
279	0	40	60	-20	-40	60	0	40	80	-20	-20	60
280	-20	40	80	-20	-40	60	0	40	80	-20	-20	60
281	-20	40	60	-20	-40	40	0	40	60	-20	-20	60
282	-20	40	40	-20	-40	40	0	40	60	-20	-20	60
